epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
67,1126.88,0.99099,0.64232,1.21742,0.04295,0.95239,0.94777,0.98288,0.74841,0.88074,0.55972,1.1247,0.02061,0.0003466,0.0003466,0.0003466
68,1157,1.00823,0.63154,1.17603,0.04769,0.95458,0.94763,0.98235,0.7413,0.9024,0.56756,1.14094,0.02139,0.0003367,0.0003367,0.0003367
69,1189.4,1.05466,0.64676,1.17524,0.05022,0.95713,0.9464,0.9807,0.70667,0.98535,0.59207,1.19365,0.02348,0.0003268,0.0003268,0.0003268
70,1219.99,1.02282,0.62876,1.13075,0.0414,0.95614,0.94763,0.98077,0.70048,1.01477,0.5936,1.21318,0.02217,0.0003169,0.0003169,0.0003169
71,1235.13,1.00158,0.62416,1.16874,0.0458,0.95967,0.94953,0.98238,0.72268,0.95458,0.57207,1.17636,0.01969,0.000307,0.000307,0.000307
72,1251.08,1.00997,0.61527,1.15338,0.04098,0.95879,0.95012,0.98345,0.7345,0.93026,0.56457,1.16222,0.01866,0.0002971,0.0002971,0.0002971
73,1263.22,0.99647,0.6085,1.12453,0.0423,0.95808,0.94763,0.98231,0.72858,0.9527,0.57252,1.17617,0.01879,0.0002872,0.0002872,0.0002872
74,1275.64,0.99135,0.60638,1.14655,0.04251,0.94769,0.94878,0.97939,0.69419,1.03806,0.59501,1.2297,0.02091,0.0002773,0.0002773,0.0002773
75,1288.03,0.99347,0.62219,1.15438,0.04074,0.94762,0.94738,0.97744,0.67999,1.09342,0.61626,1.26648,0.02269,0.0002674,0.0002674,0.0002674
76,1300.99,0.96591,0.60939,1.15563,0.0366,0.94768,0.94848,0.97929,0.68796,1.06047,0.60641,1.23931,0.02357,0.0002575,0.0002575,0.0002575
77,1314.67,0.99477,0.61087,1.14672,0.04401,0.96098,0.94514,0.98185,0.71843,0.97815,0.57853,1.18444,0.02262,0.0002476,0.0002476,0.0002476
78,1328.79,0.92928,0.58046,1.14441,0.03677,0.95991,0.94763,0.98391,0.73745,0.93335,0.56075,1.1554,0.02202,0.0002377,0.0002377,0.0002377
79,1342.67,0.965,0.59821,1.16177,0.03839,0.95791,0.94763,0.98415,0.73502,0.9393,0.55957,1.15935,0.02198,0.0002278,0.0002278,0.0002278
80,1355.98,0.96331,0.58917,1.13646,0.0424,0.96111,0.94763,0.98382,0.73525,0.93983,0.55714,1.16155,0.02133,0.0002179,0.0002179,0.0002179
