epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
64,811.745,0.98804,0.57759,1.15469,0.04218,0.96894,0.94015,0.98386,0.74388,0.97085,0.53987,1.17784,0.0233,0.000616824,0.000616824,0.000616824
65,823.439,0.95129,0.57889,1.11981,0.03658,0.9653,0.93516,0.98559,0.73309,0.97759,0.55002,1.18304,0.02345,0.000588479,0.000588479,0.000588479
66,835.065,0.95787,0.58086,1.15675,0.03882,0.96187,0.94375,0.98546,0.75992,0.88592,0.53035,1.1206,0.02181,0.000560549,0.000560549,0.000560549
67,846.969,0.94333,0.58818,1.20063,0.03701,0.9669,0.94704,0.98509,0.7754,0.85037,0.51168,1.10217,0.01979,0.000533064,0.000533064,0.000533064
68,858.677,0.9641,0.57327,1.15581,0.04277,0.96771,0.94264,0.98461,0.75775,0.88755,0.51801,1.13102,0.0189,0.000506049,0.000506049,0.000506049
69,870.61,0.98949,0.58891,1.14028,0.0441,0.96399,0.94264,0.98102,0.71717,1.00341,0.54507,1.21915,0.01986,0.000479531,0.000479531,0.000479531
70,882.768,0.97415,0.57658,1.10889,0.03967,0.96837,0.94264,0.98041,0.73613,0.97413,0.52254,1.21172,0.01787,0.000453537,0.000453537,0.000453537
71,894.666,0.94262,0.55485,1.14369,0.04183,0.96471,0.94514,0.98039,0.74721,0.92753,0.5094,1.17331,0.01751,0.000428093,0.000428093,0.000428093
72,906.104,0.96629,0.5542,1.14028,0.038,0.9669,0.94714,0.98409,0.75366,0.91383,0.51241,1.15955,0.01845,0.000403222,0.000403222,0.000403222
73,917.71,0.93934,0.55154,1.10232,0.03728,0.96269,0.94514,0.98428,0.74167,0.9525,0.5347,1.17949,0.021,0.00037895,0.00037895,0.00037895
74,929.718,0.92925,0.5567,1.11566,0.03653,0.96202,0.94264,0.98398,0.71699,1.02067,0.56147,1.22057,0.0247,0.000355301,0.000355301,0.000355301
75,941.728,0.94022,0.56852,1.12717,0.03527,0.95316,0.94514,0.98407,0.7137,1.02995,0.5611,1.22388,0.02566,0.000332298,0.000332298,0.000332298
76,954.084,0.90355,0.5466,1.12382,0.03237,0.95947,0.94465,0.9839,0.73291,0.97651,0.53787,1.18354,0.0244,0.000309964,0.000309964,0.000309964
77,966.136,0.94009,0.55439,1.12045,0.03682,0.95956,0.94679,0.98527,0.75096,0.91855,0.51482,1.14592,0.0217,0.000288321,0.000288321,0.000288321
78,978.525,0.88495,0.52242,1.11851,0.03298,0.96204,0.94803,0.98503,0.75524,0.90727,0.51042,1.14162,0.0202,0.00026739,0.00026739,0.00026739
79,990.626,0.91211,0.54304,1.13777,0.03638,0.96231,0.94514,0.98586,0.75627,0.90741,0.50808,1.14394,0.01919,0.000247192,0.000247192,0.000247192
80,1002.64,0.89794,0.53154,1.10239,0.03769,0.9622,0.94514,0.98555,0.75974,0.90165,0.50717,1.14213,0.0189,0.000227747,0.000227747,0.000227747
81,1014.94,0.93111,0.5418,1.14249,0.0439,0.95969,0.94514,0.98611,0.75882,0.90629,0.50561,1.14427,0.01913,0.000209073,0.000209073,0.000209073
82,1027.32,0.87161,0.52608,1.08085,0.0314,0.95431,0.95761,0.98757,0.74754,0.9406,0.51613,1.16652,0.02053,0.00019119,0.00019119,0.00019119
